,datetime,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m
299,2024-04-13 11:00:00+00:00,19.03,0.0,100.0,24.535524,284.44406
300,2024-04-13 12:00:00+00:00,18.48,0.0,81.299995,21.41319,286.60706
301,2024-04-13 13:00:00+00:00,19.83,0.0,65.1,22.450264,285.81924
302,2024-04-13 14:00:00+00:00,19.83,0.0,100.0,22.104116,286.07364
303,2024-04-13 15:00:00+00:00,19.28,0.0,42.300003,20.082708,284.5345
304,2024-04-13 16:00:00+00:00,18.48,0.0,40.5,16.039202,279.0394
305,2024-04-13 17:00:00+00:00,17.03,0.0,30.600002,10.182337,278.13
306,2024-04-13 18:00:00+00:00,14.43,0.0,34.800003,6.6087217,240.64233
307,2024-04-13 19:00:00+00:00,13.98,0.0,34.5,8.654987,224.9999
308,2024-04-13 20:00:00+00:00,14.18,0.0,36.0,10.630672,241.69934
309,2024-04-13 21:00:00+00:00,13.28,0.0,42.9,10.00256,239.74365
310,2024-04-13 22:00:00+00:00,13.18,0.0,31.800001,10.805998,240.01845
311,2024-04-13 23:00:00+00:00,12.43,0.0,54.300003,10.1887,237.99466
312,2024-04-14 00:00:00+00:00,12.18,0.0,30.900002,10.464797,229.18501
313,2024-04-14 01:00:00+00:00,13.58,0.0,38.100002,13.044722,230.59937
314,2024-04-14 02:00:00+00:00,13.28,0.0,34.5,12.496718,228.50363
315,2024-04-14 03:00:00+00:00,13.13,0.0,30.600002,13.755579,222.87889
316,2024-04-14 04:00:00+00:00,13.43,0.0,30.000002,14.904173,217.14677
317,2024-04-14 05:00:00+00:00,14.28,0.0,63.9,16.992609,216.38445
318,2024-04-14 06:00:00+00:00,15.68,0.0,45.300003,18.837324,224.9999
319,2024-04-14 07:00:00+00:00,17.38,0.0,33.0,19.083395,234.21094
320,2024-04-14 08:00:00+00:00,18.23,0.0,71.4,23.683512,250.46326
321,2024-04-14 09:00:00+00:00,18.48,0.2,70.200005,26.042212,275.5529
322,2024-04-14 10:00:00+00:00,18.68,0.1,81.0,27.397867,273.01273
323,2024-04-14 11:00:00+00:00,18.08,0.1,97.2,25.071096,285.83246
324,2024-04-14 12:00:00+00:00,15.83,1.9,100.0,23.847115,298.88647
325,2024-04-14 13:00:00+00:00,17.98,0.1,100.0,20.380579,287.47485
326,2024-04-14 14:00:00+00:00,17.38,0.1,55.200005,25.006397,300.25635
327,2024-04-14 15:00:00+00:00,17.38,0.0,86.700005,25.0064,292.8737
328,2024-04-14 16:00:00+00:00,15.43,0.0,79.8,19.770523,326.88864
329,2024-04-14 17:00:00+00:00,13.28,0.0,15.3,14.904173,322.85324
330,2024-04-14 18:00:00+00:00,11.78,0.0,3.8999999,11.457958,316.27295
